geneID,GeneName,Chrom,Strand,Start,End,GeneLength,DL_1_fpkm,DL_2_fpkm,DL_3_fpkm,DL_DOX_1_fpkm,DL_DOX_2_fpkm,DL_DOX_3_fpkm,GeneType,GeneDescription
ENSG00000187189,TSPYL4,chr6,-,116571151,116575261,4111,5.995371583,5.715456906,5.944467445,5.904569644,6.497551345,6.803236643,protein_coding,TSPY-like_4
ENSG00000211885,TRAJ4,chr14,+,23011142,23011204,63,0,0,0,0,0,0,TR_J_gene,T_cell_receptor_alpha_joining_4
ENSG00000181915,ADO,chr10,+,64564516,64568238,3723,11.04193275,11.58862925,10.58485085,10.4843731,10.03109483,9.819274632,protein_coding,2-aminoethanethiol_(cysteamine)_dioxygenase
ENSG00000155959,VBP1,chrX,+,154425284,154468098,1686,45.85799638,50.2459925,47.50549256,42.09351993,42.21510455,42.951636,protein_coding,von_Hippel-Lindau_binding_protein_1
ENSG00000124098,FAM210B,chr20,+,54933971,54943719,3046,20.03920117,20.02143358,19.0490997,18.13293522,16.68650204,17.02442916,protein_coding,family_with_sequence_similarity_210_member_B
ENSG00000140332,TLE3,chr15,-,70340129,70390515,7809,18.12017454,18.40411278,19.16160423,23.27366881,22.51266816,22.40341732,protein_coding,transducin-like_enhancer_of_split_3_(E(sp1)_homolog_Drosophila)
ENSG00000168356,SCN11A,chr3,-,38887260,38992052,6500,0,0,0,0,0,0,protein_coding,sodium_channel_voltage-gated_type_XI_alpha_subunit
ENSG00000166135,HIF1AN,chr10,+,102288829,102309763,3019,25.44151049,25.60789004,26.02149958,25.6540293,27.0980453,27.66762054,protein_coding,hypoxia_inducible_factor_1_alpha_subunit_inhibitor
ENSG00000204740,C10orf112,chr10,+,19492779,20079330,4661,0,0,0,0,0,0,protein_coding,chromosome_10_open_reading_frame_112
ENSG00000122852,SFTPA1,chr10,+,81370695,81375196,2212,0,0,0,0.023249232,0,0,protein_coding,surfactant_protein_A1
ENSG00000240804,NPM1P28,chr3,-,147308783,147309622,840,0,0,0,0,0,0,pseudogene,nucleophosmin_1_(nucleolar_phosphoprotein_B23_numatrin)_pseudogene_28
ENSG00000253318,TMCC1P1,chr8,-,106207218,106209197,1980,0,0,0,0,0,0,pseudogene,transmembrane_and_coiled-coil_domain_family_1_pseudogene_1
ENSG00000170759,KIF5B,chr10,-,32297938,32345359,5877,60.96355639,61.96403269,61.08844051,68.65723996,71.29648581,70.66202864,protein_coding,kinesin_family_member_5B
ENSG00000131759,RARA,chr17,+,38465444,38513094,2414,6.532109948,7.366411215,6.757716706,11.61055457,13.30254131,13.74284159,protein_coding,retinoic_acid_receptor_alpha
ENSG00000174514,MFSD4,chr1,+,205538013,205572046,4095,0.079046111,0.099663818,0.124977878,0.163261271,0.224928917,0.209744899,protein_coding,major_facilitator_superfamily_domain_containing_4
ENSG00000147687,TATDN1,chr8,-,125500726,125551699,2016,14.01480487,12.89845569,13.45464972,8.341630577,7.144049136,7.988331116,protein_coding,TatD_DNase_domain_containing_1
ENSG00000145194,ECE2,chr3,+,183967438,184010819,3445,4.85909866,5.297225933,4.77244535,4.045514781,3.633778744,3.802120977,protein_coding,endothelin_converting_enzyme_2
ENSG00000138347,MYPN,chr10,+,69865912,69971774,6013,0,0,0,0,0.006962822,0,protein_coding,myopalladin
ENSG00000146556,WASH2P,chr2,+,114341664,114356655,2800,2.080888867,2.373778572,2.718854688,2.975436668,3.528827992,3.316755079,pseudogene,WAS_protein_family_homolog_2_pseudogene
ENSG00000101977,MCF2,chrX,-,138663929,138790386,3945,0.023443333,0,0,0,0,0.013607499,protein_coding,MCF.2_cell_line_derived_transforming_sequence
ENSG00000223553,SMPD4P1,chr22,-,20956882,21011201,2163,0,0.026954847,0.029576076,0.023775913,0,0,pseudogene,sphingomyelin_phosphodiesterase_4_neutral_membrane_(neutral_sphingomyelinase-3)_pseudogene_1
ENSG00000224680,PLA2G12AP1,chr1,+,52834349,52834916,568,0.32564771,0.410586855,0,0.271623066,0.884523607,0.378039332,pseudogene,phospholipase_A2_group_XIIA_pseudogene_1
ENSG00000117228,GBP1,chr1,-,89518002,89531043,3035,0.030472471,0.019210324,0.063235306,0,0.08276926,0.053062522,protein_coding,guanylate_binding_protein_1_interferon-inducible
ENSG00000134061,CD180,chr5,-,66478103,66492627,2726,0,0,0,0,0,0,protein_coding,CD180_molecule
ENSG00000166484,MAPK7,chr17,+,19281034,19286857,4533,4.304900369,4.604587104,5.221713887,6.375941506,6.123564934,5.731720095,protein_coding,mitogen-activated_protein_kinase_7
ENSG00000182247,UBE2E2,chr3,+,23244511,23633284,2748,24.38305004,22.27747453,22.58146286,26.79908815,24.81880541,25.78591424,protein_coding,ubiquitin-conjugating_enzyme_E2E_2
ENSG00000213270,RPL6P25,chr12,+,83545110,83545969,860,0,0,0,0,0,0,pseudogene,ribosomal_protein_L6_pseudogene_25
ENSG00000115266,APC2,chr19,+,1446300,1473243,11650,0.198463411,0.155141917,0.280053702,0.335491402,0.427658939,0.396276079,protein_coding,adenomatosis_polyposis_coli_2
ENSG00000127824,TUBA4A,chr2,-,220114433,220142892,2499,67.39226583,65.44251703,65.27862396,84.70378896,86.49925899,87.62192302,protein_coding,tubulin_alpha_4a
ENSG00000243498,UBA52P5,chr8,+,124249092,124249302,211,0,0.276319115,0,0,0.198423937,0,pseudogene,ubiquitin_A-52_residue_ribosomal_protein_fusion_product_1_pseudogene_5
ENSG00000213445,SIPA1,chr11,+,65405568,65418401,3628,12.75860441,11.44210952,13.33065792,19.09387367,20.18361945,18.12567303,protein_coding,signal-induced_proliferation-associated_1
ENSG00000183678,CTAG1A,chrX,+,153813407,153815075,998,0,0,0,0,0,0,protein_coding,cancer/testis_antigen_1A
ENSG00000250343,CTC-255N20.1,chr5,-,146559767,146614422,863,0,0,0,0,0,0,antisense,-
ENSG00000116906,GNPAT,chr1,+,231376953,231413719,2643,18.45829869,18.11087275,19.3879736,16.81164872,17.82099209,17.30484696,protein_coding,glyceronephosphate_O-acyltransferase
ENSG00000006059,KRT33A,chr17,-,39502344,39507064,1287,0,0,0,0,0,0,protein_coding,keratin_33A
ENSG00000243753,HLA-L,chr6,+,30227361,30260791,4587,0,0,0,0,0.018254829,0,pseudogene,major_histocompatibility_complex_class_I_L_(pseudogene)
ENSG00000237451,CDK2AP2P2,chr9,+,66500642,66501008,367,0.251999863,0.158864669,0.174313492,0.140128884,0,0,pseudogene,cyclin-dependent_kinase_2_associated_protein_2_pseudogene_2
ENSG00000237458,TUBB4BP3,chrX,+,117262711,117262981,271,0,0,0,0,0,0,pseudogene,tubulin_beta_4B_class_IVb_pseudogene_3
ENSG00000185097,OR4F16,chr1,-,621059,622053,995,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_4_subfamily_F_member_16
ENSG00000240224,UGT1A5,chr2,+,234621638,234681945,2345,0,0,0.027280619,0,0,0,protein_coding,UDP_glucuronosyltransferase_1_family_polypeptide_A5
ENSG00000249501,USP9YP2,chrY,-,20938165,20941313,1000,0,0,0,0,0,0,pseudogene,ubiquitin_specific_peptidase_9_Y-linked_pseudogene_2
ENSG00000136235,GPNMB,chr7,+,23275586,23314727,2862,0.145415015,0.101857675,0.111762843,0.125783055,0.146287389,0.075026674,protein_coding,glycoprotein_(transmembrane)_nmb
ENSG00000127588,GNG13,chr16,-,848041,850733,984,0.704908153,1.125775746,1.040212219,2.613175835,1.65938067,2.454950538,protein_coding,guanine_nucleotide_binding_protein_(G_protein)_gamma_13
ENSG00000268174,CTC-513N18.5,chr19,+,20599320,20599875,556,0,0,0,0,0,0,pseudogene,-
ENSG00000061455,PRDM6,chr5,+,122424816,122523745,3052,0.075756839,0.057309961,0.020961026,0.067401442,0.082308226,0.052766958,protein_coding,PR_domain_containing_6
ENSG00000154027,AK5,chr1,+,77747736,78025651,3929,0,0,0,0,0,0,protein_coding,adenylate_kinase_5
ENSG00000232241,DYNLT3P1,chr20,-,17459730,17460076,347,0,0,0,0,0,0,pseudogene,dynein_light_chain_Tctex-type_3_pseudogene_1
ENSG00000170382,LRRN2,chr1,-,204586298,204654861,5036,0,0.03473193,0,0,0.016627264,0,protein_coding,leucine_rich_repeat_neuronal_2
ENSG00000065609,SNAP91,chr6,-,84262599,84419410,4726,0,0,0,0,0,0,protein_coding,synaptosomal-associated_protein_91kDa
ENSG00000147526,TACC1,chr8,+,38585704,38710546,7838,31.59297974,34.12061624,31.76615417,35.50963894,37.15616068,36.8470181,protein_coding,transforming_acidic_coiled-coil_containing_protein_1
ENSG00000105443,CYTH2,chr19,+,48972289,48985571,4652,8.09135157,8.848270281,8.773604223,11.61867858,11.98784273,11.83948975,protein_coding,cytohesin_2
ENSG00000099326,MZF1,chr19,-,59073298,59084942,3261,3.786141453,4.416106513,4.394346376,4.194928524,4.455076789,3.802651383,protein_coding,myeloid_zinc_finger_1
ENSG00000248664,CTC-498J12.3,chr5,-,68408939,68432221,946,0.488815801,0,0,0.054362897,0.044257348,0,antisense,-
ENSG00000172123,SLFN12,chr17,-,33738079,33760302,2539,0,0,0,0,0,0,protein_coding,schlafen_family_member_12
ENSG00000233380,RPS2P48,chr17,-,51834350,51835231,882,0,0,0,0,0,0.12172695,pseudogene,ribosomal_protein_S2_pseudogene_48
ENSG00000225992,TRGVA,chr7,-,38362047,38362331,285,0,0,0,0,0,0,TR_V_pseudogene,T_cell_receptor_gamma_variable_A_(pseudogene)
ENSG00000131507,NDFIP1,chr5,+,141488070,141534008,4164,48.42969553,49.32820447,48.87086377,45.96839871,44.2805603,43.87090156,protein_coding,Nedd4_family_interacting_protein_1
ENSG00000076641,PAG1,chr8,-,81882526,82024303,4387,6.429816421,6.379211308,6.270438144,5.204860131,4.724045617,4.67434819,protein_coding,phosphoprotein_associated_with_glycosphingolipid_microdomains_1
ENSG00000143418,CERS2,chr1,-,150933059,150947479,2505,36.29210479,38.42666801,38.84351749,59.29023699,63.16051752,60.30338542,protein_coding,ceramide_synthase_2
ENSG00000204175,GPRIN2,chr10,+,46994087,47005643,7718,6.728393071,6.277542111,6.63933846,11.63411072,10.78420473,10.97558192,protein_coding,G_protein_regulated_inducer_of_neurite_outgrowth_2
ENSG00000251293,CTC-552D5.1,chr5,-,119581143,119669197,433,0,0,0,0,0,0,lincRNA,-
ENSG00000023171,GRAMD1B,chr11,+,123396344,123498482,7723,0.011975133,0.045295869,0.024850337,0.392879804,0.542113826,0.347543604,protein_coding,GRAM_domain_containing_1B
ENSG00000084693,AGBL5,chr2,+,27265232,27293490,3261,16.46333418,15.35803844,15.43906517,15.81771921,15.83028727,15.25999061,protein_coding,ATP/GTP_binding_protein-like_5
ENSG00000111602,TIMELESS,chr12,-,56810903,56843187,4376,25.60427445,24.42184873,24.00451338,21.72967973,20.69453747,21.09970895,protein_coding,timeless_circadian_clock
ENSG00000267779,CTC-360P9.3,chr19,+,32516768,32547771,632,0,0,0,0,0,0,lincRNA,-
ENSG00000267775,OR7E16P,chr19,+,9301962,9302846,885,0,0,0,0,0,0,pseudogene,olfactory_receptor_family_7_subfamily_E_member_16_pseudogene
ENSG00000260389,WBP11P1,chr18,+,30091626,30094597,2972,0,0,0,0,0,0,pseudogene,WW_domain_binding_protein_11_pseudogene_1
ENSG00000267777,CTC-439O9.3,chr19,+,31658422,31698569,677,0,0,0,0,0,0,lincRNA,-
ENSG00000267771,CTC-260E6.7,chr19,-,20317653,20317763,111,0,0,0,0,0,0,pseudogene,-
ENSG00000225851,HLA-S,chr6,-,31349851,31350065,53,0,0,0,0,0,0,pseudogene,major_histocompatibility_complex_class_I_S_(pseudogene)
ENSG00000229349,ACTG1P9,chr6,+,46172466,46175123,2658,0,0,0,0,0,0,pseudogene,actin_gamma_1_pseudogene_9
ENSG00000184743,ATL3,chr11,-,63391559,63439393,7135,15.08129999,16.2775389,15.19752239,14.44433218,14.90446039,14.97215898,protein_coding,atlastin_GTPase_3
ENSG00000164920,OSR2,chr8,+,99956631,99964332,1838,4.83050009,5.170535004,4.838005525,3.385583979,3.234590863,2.862239032,protein_coding,odd-skipped_related_2_(Drosophila)
ENSG00000162377,SELRC1,chr1,-,53152508,53164038,1620,28.65860662,27.92801647,27.72165564,24.18987835,26.3351434,24.88572248,protein_coding,Sel1_repeat_containing_1
ENSG00000254527,ABC11-48400900C8.1,chr8,-,12063268,12063898,631,0.21985091,0.369593238,0.1013836,0.733511417,0.398105712,0.680590619,pseudogene,-
ENSG00000259128,DUX4L2,chr4,+,191011860,191013719,1617,0,0,0,0,0,0,protein_coding,double_homeobox_4_like_2
ENSG00000158764,ITLN2,chr1,-,160914815,160924589,1151,0.040175478,0.050654503,0,0,0,0.046639083,protein_coding,intelectin_2
ENSG00000165349,SLC7A3,chrX,-,70145432,70150975,2236,0,0,0,0,0,0,protein_coding,solute_carrier_family_7_(cationic_amino_acid_transporter_y+_system)_member_3
ENSG00000197734,C14orf178,chr14,+,78227173,78236085,642,0,0,0,0,0,0.083616176,protein_coding,chromosome_14_open_reading_frame_178
ENSG00000183828,NUDT14,chr14,-,105639275,105647660,1042,26.89312547,24.84326296,26.6452057,36.1767862,34.55470983,33.43507556,protein_coding,nudix_(nucleoside_diphosphate_linked_moiety_X)-type_motif_14
ENSG00000160339,FCN2,chr9,+,137772654,137779924,1505,0,0,0,0,0,0,protein_coding,ficolin_(collagen/fibrinogen_domain_containing_lectin)_2_(hucolin)
ENSG00000253600,CTC-340A15.1,chr5,-,164028008,164028458,451,0,0,0,0,0,0,pseudogene,-
ENSG00000198750,GATSL2,chr7,-,74807499,74867509,1264,4.499812423,4.889361816,4.403208448,4.638221717,4.47160273,4.077082413,protein_coding,GATS_protein-like_2
ENSG00000198752,CDC42BPB,chr14,-,103398716,103523799,6758,28.00657043,27.11562248,28.01069241,29.52618019,30.3195182,29.93078021,protein_coding,CDC42_binding_protein_kinase_beta_(DMPK-like)
ENSG00000198758,EPS8L3,chr1,-,110292702,110306649,2325,20.52547011,22.01734481,22.2323551,15.35077269,13.54164429,14.5459779,protein_coding,EPS8-like_3
ENSG00000125703,ATG4C,chr1,+,63249806,63331184,2938,6.941018004,6.012903338,5.944398589,5.023701575,5.158617145,4.695768336,protein_coding,autophagy_related_4C_cysteine_peptidase
ENSG00000243494,CTC-550B14.1,chr19,+,55485185,55485785,307,0,0,0,0,0,0,pseudogene,-
ENSG00000123700,KCNJ2,chr17,+,68164814,68176189,5392,0,0,0,0,0.007764735,0,protein_coding,potassium_inwardly-rectifying_channel_subfamily_J_member_2
ENSG00000031544,NR2E3,chr15,+,72084977,72110600,2102,0.175992292,0.083211227,0.182606236,0.171261229,0.278850766,0.434151735,processed_transcript,nuclear_receptor_subfamily_2_group_E_member_3
ENSG00000091986,CCDC80,chr3,-,112323407,112368377,4664,0.208207863,0.137507862,0.205745234,0.055132183,0.062837083,0.057548869,protein_coding,coiled-coil_domain_containing_80
ENSG00000135956,TMEM127,chr2,-,96916312,96931732,4208,19.13195774,17.79027567,18.62333367,23.39160006,22.73458293,22.9116271,protein_coding,transmembrane_protein_127
ENSG00000249335,CTC-340D7.1,chr5,-,68128412,68257985,499,0,0,0,0,0,0,processed_transcript,-
ENSG00000249337,SNX18P25,chr4,+,49590789,49591546,758,0,0,0,0,0,0,pseudogene,sorting_nexin_18_pseudogene_25
ENSG00000249338,HMGB1P47,chr5,-,50705451,50706039,589,0,0,0,0,0,0,pseudogene,high_mobility_group_box_1_pseudogene_47
ENSG00000236778,INTS6-AS1,chr13,+,52026503,52126500,906,0.255198537,0.193057395,0.282441728,0.11352605,0.184845257,0.118502395,processed_transcript,INTS6_antisense_RNA_1
ENSG00000130822,PNCK,chrX,-,152935185,152954465,2143,0.043156299,0.108825634,0,0.071993421,0.097684206,0.050099473,protein_coding,pregnancy_up-regulated_non-ubiquitously_expressed_CaM_kinase
ENSG00000270169,CTC-1337H24.2,chr11,-,67229181,67229791,611,0.075682447,0,0.314106636,0.252507203,0.274091331,0,lincRNA,-
ENSG00000110711,AIP,chr11,+,67250512,67258574,1221,73.66145866,68.71293751,71.36060288,78.08862819,73.34519013,75.26852882,protein_coding,aryl_hydrocarbon_receptor_interacting_protein
ENSG00000134490,TMEM241,chr18,-,20777108,21017925,2941,6.477964511,6.423080587,5.981839224,4.581418808,4.341915158,3.376774309,protein_coding,transmembrane_protein_241
ENSG00000131042,LILRB2,chr19,-,54777675,54785039,2819,0,0,0,0,0,0,protein_coding,leukocyte_immunoglobulin-like_receptor_subfamily_B_(with_TM_and_ITIM_domains)_member_2
ENSG00000109061,MYH1,chr17,-,10395624,10421860,6024,0.12282065,0.135499115,0.191154536,0.042685342,0.10425162,0.053467714,protein_coding,myosin_heavy_chain_1_skeletal_muscle_adult
ENSG00000109062,SLC9A3R1,chr17,+,72744791,72765492,1969,74.49443582,71.09512615,78.2037252,159.1660583,161.4735505,157.5005166,protein_coding,solute_carrier_family_9_subfamily_A_(NHE3_cation_proton_antiporter_3)_member_3_regulator_1
ENSG00000261939,CTC-496I23.1,chr16,-,19830826,19830950,125,0,0,0,0,0,0,pseudogene,-
ENSG00000146243,IRAK1BP1,chr6,+,79577189,79608320,1157,3.67697639,2.670766351,3.649283836,2.666930014,1.4474486,1.855888854,protein_coding,interleukin-1_receptor-associated_kinase_1_binding_protein_1
ENSG00000108001,EBF3,chr10,-,131633547,131762105,4375,0,0,0,0,0,0,protein_coding,early_B-cell_factor_3
ENSG00000148357,HMCN2,chr9,+,133046882,133309510,4802,0.019259465,0.072848813,0.013322168,1.188761006,1.51706298,1.106721559,protein_coding,hemicentin_2
ENSG00000137857,DUOX1,chr15,+,45422131,45457774,5738,0.048353407,0.050804578,0.089192125,0.098588411,0.233488746,0.159042689,protein_coding,dual_oxidase_1
ENSG00000218698,ST13P16,chr6,-,88154113,88154893,781,0,0,0,0,0,0,pseudogene,suppression_of_tumorigenicity_13_(colon_carcinoma)_(Hsp70_interacting_protein)_pseudogene_16
ENSG00000148606,POLR3A,chr10,-,79734907,79789303,6640,8.482338152,8.367933236,9.172039911,7.822526121,7.528574728,7.413556256,protein_coding,polymerase_(RNA)_III_(DNA_directed)_polypeptide_A_155kDa
ENSG00000211649,IGLV7-46,chr22,+,22723982,22724454,384,0,0,0,0,0,0,IG_V_gene,immunoglobulin_lambda_variable_7-46_(gene/pseudogene)
ENSG00000156831,NSMCE2,chr8,+,126103921,126379362,1195,12.69235794,12.73403348,13.16934784,12.0499114,13.55874765,13.74607953,protein_coding,non-SMC_element_2_MMS21_homolog_(S._cerevisiae)
ENSG00000181333,HEPHL1,chr11,+,93754527,93846917,5345,0.259543357,0.119988151,0.215437779,0.086594145,0.140994221,0.080346619,protein_coding,hephaestin-like_1
ENSG00000182974,OR4M2,chr15,+,22368478,22369561,1084,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_4_subfamily_M_member_2
ENSG00000182973,CNOT10,chr3,+,32726637,32815367,2815,20.82942241,21.16732032,21.72583915,18.72574883,20.04878281,18.68843815,protein_coding,CCR4-NOT_transcription_complex_subunit_10
ENSG00000160862,AZGP1,chr7,-,99564343,99573780,2027,0,0,0,0.126855699,0.103274422,0.264832684,protein_coding,alpha-2-glycoprotein_1_zinc-binding
ENSG00000128016,ZFP36,chr19,+,39897453,39900052,1786,23.82005422,22.81860583,27.00766003,47.39604509,54.90121481,49.6239065,protein_coding,ZFP36_ring_finger_protein
ENSG00000153495,TEX29,chr13,+,111968531,111996596,835,0,0.279297405,0.459686597,0.123179163,0.05014066,0.19286797,protein_coding,testis_expressed_29
ENSG00000197863,ZNF790,chr19,-,37308330,37341689,3037,0,0,0,0,0,0,protein_coding,zinc_finger_protein_790
ENSG00000153498,SPACA7,chr13,+,113030633,113089003,807,0,0,0,0,0,0,protein_coding,sperm_acrosome_associated_7
ENSG00000108946,PRKAR1A,chr17,+,66409764,66547460,4256,75.01282758,74.98882678,74.78052893,91.39945971,93.42461931,95.51941823,protein_coding,protein_kinase_cAMP-dependent_regulatory_type_I_alpha
ENSG00000165996,PTPLA,chr10,-,17631958,17659376,1310,11.78993862,11.48264123,11.96442566,10.28546009,9.108567529,10.203599,protein_coding,protein_tyrosine_phosphatase-like_(proline_instead_of_catalytic_arginine)_member_A
ENSG00000165995,CACNB2,chr10,+,18429606,18830798,4464,0.569737593,0.261215651,0.372602898,0.322572673,0.225093821,0.228483449,protein_coding,calcium_channel_voltage-dependent_beta_2_subunit
ENSG00000239967,OR2A41P,chr7,+,143774814,143774918,105,0,0,0,0,0,0,pseudogene,olfactory_receptor_family_2_subfamily_A_member_41_pseudogene
ENSG00000239968,ZNRF2P2,chr7,-,29724389,29724808,420,0,0,0,0,0,0,pseudogene,zinc_and_ring_finger_2_pseudogene_2
ENSG00000253390,CTC-756D1.2,chr8,+,23316114,23342484,630,0.51379972,0.370179894,0.406178105,0,0.066456271,0.340835461,lincRNA,-
ENSG00000173209,AHSA2,chr2,+,61404553,61414686,2922,8.988857528,10.7547901,11.47223784,10.24322001,10.35940003,11.20662796,protein_coding,AHA1_activator_of_heat_shock_90kDa_protein_ATPase_homolog_2_(yeast)
ENSG00000008018,PSMB1,chr6,-,170844205,170862429,1939,134.6955512,130.2879543,131.5423189,121.8978199,117.0949899,115.7794682,protein_coding,proteasome_(prosome_macropain)_subunit_beta_type_1
ENSG00000182154,MRPL41,chr9,+,140445651,140447007,1262,116.0446389,107.2744374,111.978186,121.6406433,113.0620223,108.5116669,protein_coding,mitochondrial_ribosomal_protein_L41
ENSG00000010295,IFFO1,chr12,-,6647541,6665239,3101,0.029823912,0.075205848,0.144408694,0.066336408,0,0.103866337,protein_coding,intermediate_filament_family_orphan_1
ENSG00000196381,ZNF781,chr19,-,38158652,38183223,3147,0,0,0,0,0.026607849,0.068232075,protein_coding,zinc_finger_protein_781
ENSG00000178279,TNP2,chr16,-,11361605,11363390,1786,0,0,0,0,0,0,protein_coding,transition_protein_2_(during_histone_to_protamine_replacement)
ENSG00000179938,GOLGA8J,chr15,+,30375158,30385702,2199,0,0,0,0,0,0,protein_coding,golgin_A8_family_member_J
ENSG00000257227,DUXAP10,chr14,+,19691780,19692374,595,0,0,0,0,0,0,pseudogene,double_homeobox_A_pseudogene_10
ENSG00000159592,GPBP1L1,chr1,-,46092976,46153785,3736,34.50819748,34.09871075,34.57216032,34.86759958,36.30903116,35.50513833,protein_coding,GC-rich_promoter_binding_protein_1-like_1
ENSG00000005436,GCFC2,chr2,-,75879126,75938115,4440,3.270265787,3.742443695,3.486819473,2.756688627,2.904318656,2.853345514,protein_coding,GC-rich_sequence_DNA-binding_factor_2
ENSG00000258900,HNRPCP,chr14,+,58987941,58988706,766,1.08662604,0.913368147,1.085704529,0.939924551,0.546572464,1.191366771,pseudogene,heterogeneous_nuclear_ribonucleoprotein_C_pseudogene
ENSG00000203952,CCDC160,chrX,+,133371077,133380237,1790,0,0,0,0,0,0,protein_coding,coiled-coil_domain_containing_160
ENSG00000203950,FAM127B,chrX,-,134184962,134186226,1244,0,0,0,0,0,0,protein_coding,family_with_sequence_similarity_127_member_B
ENSG00000124357,NAGK,chr2,+,71291474,71306935,4388,17.73592608,17.45911122,17.61154198,21.07253559,19.32123696,18.70536546,protein_coding,N-acetylglucosamine_kinase
ENSG00000240531,RPL21P123,chr17,-,28043297,28043703,407,0,0,0,0,0,0,pseudogene,ribosomal_protein_L21_pseudogene_123
ENSG00000167434,CA4,chr17,+,58227297,58248260,1154,0,0,0,0,0,0,protein_coding,carbonic_anhydrase_IV
ENSG00000215454,KRTAP10-4,chr21,+,45993606,45994987,1382,0,0,0,0,0,0,protein_coding,keratin_associated_protein_10-4
ENSG00000176787,OR52E2,chr11,-,5079880,5080857,978,0,0,0,0,0,0,protein_coding,olfactory_receptor_family_52_subfamily_E_member_2
ENSG00000230561,CTC-228N24.1,chr5,+,127039082,127277326,1044,1.195913142,0.670153257,1.470644862,1.527055856,1.122881821,1.336897713,lincRNA,-
ENSG00000230567,FAM203B,chr8,+,145437880,145440835,2405,1.115191077,0.896974359,0.904400728,0.705655266,0.870425171,0.892833016,protein_coding,family_with_sequence_similarity_203_member_B
ENSG00000146001,PCDHB18,chr5,+,140613938,140617101,3164,0,0.018427097,0,0,0.066162217,0.016966367,pseudogene,protocadherin_beta_18_pseudogene
ENSG00000237693,IRGM,chr5,+,150226085,150280298,1659,0,0.035143661,0,0.092996927,0.025236559,0.064715594,protein_coding,immunity-related_GTPase_family_M
ENSG00000172572,PDE3A,chr12,+,20522179,20837315,7576,0.213631087,0.192394843,0.185771797,0.09503461,0.055263267,0.099200395,protein_coding,phosphodiesterase_3A_cGMP-inhibited
ENSG00000248293,CTC-281M20.3,chr5,+,174353544,174353720,177,0,0,0,0,0,0,pseudogene,-
ENSG00000248295,CTC-555I19.1,chr5,-,115310210,115311972,1763,0,0,0,0,0,0,pseudogene,-
ENSG00000249169,CTC-529L17.1,chr5,+,91990555,92014848,952,0,0,0,0,0,0,lincRNA,-
ENSG00000005882,PDK2,chr17,+,48172101,48189516,3440,2.688486908,2.254169574,2.659344873,3.453403024,2.994009559,2.543633248,protein_coding,pyruvate_dehydrogenase_kinase_isozyme_2
ENSG00000236637,IFNA4,chr9,-,21186617,21187598,982,0,0,0,0,0,0,protein_coding,interferon_alpha_4
ENSG00000085465,OVGP1,chr1,-,111956936,111970399,2243,3.855215912,3.795045327,4.648955591,3.668465479,3.509175542,3.829270449,protein_coding,oviductal_glycoprotein_1_120kDa
ENSG00000254192,CTC-558O2.2,chr5,+,168081518,168094766,810,0,0,0,0,0,0,antisense,-
ENSG00000146828,SLC12A9,chr7,+,100424442,100464631,4462,13.42074348,13.2495697,14.96814562,16.68909257,17.41505795,16.38599707,protein_coding,solute_carrier_family_12_(potassium/chloride_transporters)_member_9
ENSG00000181039,ANKRD34A,chr1,+,145470508,145475646,3611,0.781157703,0.758863658,0.637781737,0.840268825,0.857987083,0.83250312,protein_coding,ankyrin_repeat_domain_34A
ENSG00000231376,HMGN2P16,chr9,+,15588353,15588613,261,0,0,0,0,0,0,pseudogene,high_mobility_group_nucleosomal_binding_domain_2_pseudogene_16
ENSG00000102081,FMR1,chrX,+,146993469,147032645,4333,16.77645613,16.71191785,16.83112825,15.92786457,15.89475109,15.36237377,protein_coding,fragile_X_mental_retardation_1
ENSG00000269843,CTC-490E21.10,chr19,-,41337126,41343115,482,0.287813121,0,0.265448346,1.066956441,0.434309655,1.225098415,lincRNA,-
ENSG00000266971,OR4F8P,chr19,-,156279,157215,937,0,0,0,0,0,0,pseudogene,olfactory_receptor_family_4_subfamily_F_member_8_pseudogene
ENSG00000066813,ACSM2B,chr16,-,20547548,20587749,2935,0,0,0,0,0,0,protein_coding,acyl-CoA_synthetase_medium-chain_family_member_2B
ENSG00000119185,ITGB1BP1,chr2,-,9543604,9563676,4859,13.09507252,12.80297524,13.83734865,15.14559929,14.24303274,14.7047108,protein_coding,integrin_beta_1_binding_protein_1
ENSG00000250615,CTC-564N23.2,chr5,+,76369706,76370345,385,0,0,0,0,0,0,antisense,-
ENSG00000227028,SLC8A1-AS1,chr2,+,40013593,40482349,935,0.049456658,0.124713013,0.068420376,0,0.134334067,0.11482692,antisense,SLC8A1_antisense_RNA_1
ENSG00000116985,BMP8B,chr1,-,40222854,40254533,4822,2.397447886,2.877684226,2.427844965,5.32190438,6.216734703,6.557124352,protein_coding,bone_morphogenetic_protein_8b
ENSG00000181819,KCTD9P2,chrX,+,104650318,104651710,1013,0,0.057555117,0.126304149,0.050767325,0.082660317,0.05299268,pseudogene,potassium_channel_tetramerisation_domain_containing_9_pseudogene_2
ENSG00000184867,ARMCX2,chrX,-,100910267,100914876,2762,0.016742207,0,0,0,0,0.019435766,protein_coding,armadillo_repeat_containing_X-linked_2
ENSG00000214321,CBX1P4,chrX,+,17300760,17301216,457,0,0,0,0,0,0,pseudogene,chromobox_homolog_1_pseudogene_4
